Test_Id,Distribution,output_file_path,Agent_1_Max,Agent_1_Max_Unclipped,Agent_1_Sum,Agent_1_Sum_Unclipped,Agent_2_Max,Agent_2_Max_Unclipped,Agent_2_Sum,Agent_2_Sum_Unclipped,Agent_3_Max,Agent_3_Max_Unclipped,Agent_3_Sum,Agent_3_Sum_Unclipped,Agent_4_Max,Agent_4_Max_Unclipped,Agent_4_Sum,Agent_4_Sum_Unclipped,Agent_5_Max,Agent_5_Max_Unclipped,Agent_5_Sum,Agent_5_Sum_Unclipped,Agent_6_Max,Agent_6_Max_Unclipped,Agent_6_Sum,Agent_6_Sum_Unclipped,Agent_7_Max,Agent_7_Max_Unclipped,Agent_7_Sum,Agent_7_Sum_Unclipped,Max_Envies,Max_Envies_Unclipped,Sum_Envies,Sum_Envies_Unclipped,Envy_Freeness
449,uniform,outputs/agents_7/items_9/gpt4o/zero_shot5/output_449.txt,70.0,70.0,139.0,-22.0,53.0,53.0,107.0,-104.0,6.0,6.0,6.0,-270.0,0.0,-8.0,0.0,-386.0,56.0,56.0,63.0,-298.0,51.0,51.0,51.0,-305.0,53.0,53.0,53.0,-305.0,70.0,70.0,419.0,-1690.0,False
450,uniform,outputs/agents_7/items_9/gpt4o/zero_shot5/output_450.txt,8.0,8.0,8.0,-287.0,79.0,79.0,116.0,-205.0,48.0,48.0,48.0,-216.0,4.0,4.0,4.0,-256.0,54.0,54.0,54.0,-162.0,6.0,6.0,6.0,-246.0,107.0,107.0,400.0,394.0,107.0,107.0,636.0,-978.0,False
451,uniform,outputs/agents_7/items_9/gpt4o/zero_shot5/output_451.txt,77.0,77.0,249.0,249.0,0.0,-3.0,0.0,-348.0,0.0,-1.0,0.0,-343.0,0.0,-33.0,0.0,-443.0,0.0,0.0,0.0,-297.0,0.0,-11.0,0.0,-386.0,0.0,-13.0,0.0,-347.0,77.0,77.0,249.0,-1915.0,False
452,uniform,outputs/agents_7/items_9/gpt4o/zero_shot5/output_452.txt,32.0,32.0,32.0,-228.0,30.0,30.0,36.0,-122.0,0.0,-20.0,0.0,-234.0,15.0,15.0,15.0,-178.0,29.0,29.0,29.0,-211.0,0.0,-17.0,0.0,-410.0,46.0,46.0,116.0,96.0,46.0,46.0,228.0,-1287.0,False
453,uniform,outputs/agents_7/items_9/gpt4o/zero_shot5/output_453.txt,62.0,62.0,81.0,-193.0,74.0,74.0,220.0,168.0,63.0,63.0,149.0,23.0,2.0,2.0,2.0,-344.0,12.0,12.0,14.0,-252.0,2.0,2.0,2.0,-414.0,0.0,-6.0,0.0,-327.0,74.0,74.0,468.0,-1339.0,False
454,uniform,outputs/agents_7/items_9/gpt4o/zero_shot5/output_454.txt,41.0,41.0,114.0,-33.0,19.0,19.0,19.0,-286.0,13.0,13.0,13.0,-189.0,0.0,-15.0,0.0,-370.0,35.0,35.0,35.0,-114.0,4.0,4.0,4.0,-344.0,0.0,-15.0,0.0,-303.0,41.0,41.0,185.0,-1639.0,False
455,uniform,outputs/agents_7/items_9/gpt4o/zero_shot5/output_455.txt,151.0,151.0,356.0,178.0,82.0,82.0,176.0,-11.0,134.0,134.0,201.0,65.0,58.0,58.0,95.0,-287.0,24.0,24.0,30.0,-352.0,8.0,8.0,8.0,-462.0,0.0,-10.0,0.0,-632.0,151.0,151.0,866.0,-1501.0,False
456,uniform,outputs/agents_7/items_9/gpt4o/zero_shot5/output_456.txt,53.0,53.0,53.0,-382.0,13.0,13.0,13.0,-177.0,58.0,58.0,58.0,-389.0,27.0,27.0,28.0,-367.0,111.0,111.0,304.0,303.0,0.0,-61.0,0.0,-701.0,21.0,21.0,21.0,-476.0,111.0,111.0,477.0,-2189.0,False
457,uniform,outputs/agents_7/items_9/gpt4o/zero_shot5/output_457.txt,15.0,15.0,15.0,-278.0,10.0,10.0,10.0,-355.0,0.0,-42.0,0.0,-434.0,0.0,-2.0,0.0,-315.0,40.0,40.0,51.0,-176.0,3.0,3.0,3.0,-260.0,87.0,87.0,205.0,91.0,87.0,87.0,284.0,-1727.0,False
458,uniform,outputs/agents_7/items_9/gpt4o/zero_shot5/output_458.txt,16.0,16.0,38.0,-41.0,61.0,61.0,78.0,-129.0,15.0,15.0,15.0,-196.0,0.0,-11.0,0.0,-198.0,0.0,-14.0,0.0,-220.0,70.0,70.0,85.0,-68.0,26.0,26.0,26.0,-114.0,70.0,70.0,242.0,-966.0,False
459,uniform,outputs/agents_7/items_9/gpt4o/zero_shot5/output_459.txt,78.0,78.0,147.0,133.0,22.0,22.0,22.0,-380.0,56.0,56.0,107.0,-10.0,4.0,4.0,7.0,-203.0,0.0,-19.0,0.0,-404.0,23.0,23.0,23.0,-296.0,20.0,20.0,27.0,-205.0,78.0,78.0,333.0,-1365.0,False
460,uniform,outputs/agents_7/items_9/gpt4o/zero_shot5/output_460.txt,9.0,9.0,23.0,-80.0,42.0,42.0,79.0,-131.0,0.0,-6.0,0.0,-324.0,0.0,-20.0,0.0,-449.0,0.0,-3.0,0.0,-373.0,0.0,-5.0,0.0,-375.0,21.0,21.0,21.0,-453.0,42.0,42.0,123.0,-2185.0,False
461,uniform,outputs/agents_7/items_9/gpt4o/zero_shot5/output_461.txt,0.0,-3.0,0.0,-287.0,78.0,78.0,84.0,-90.0,23.0,23.0,23.0,-310.0,49.0,49.0,60.0,-59.0,0.0,-2.0,0.0,-255.0,32.0,32.0,109.0,22.0,40.0,40.0,94.0,63.0,78.0,78.0,370.0,-916.0,False
462,uniform,outputs/agents_7/items_9/gpt4o/zero_shot5/output_462.txt,119.0,119.0,178.0,43.0,10.0,10.0,10.0,-579.0,147.0,147.0,341.0,247.0,0.0,-55.0,0.0,-792.0,7.0,7.0,9.0,-467.0,47.0,47.0,47.0,-518.0,10.0,10.0,10.0,-438.0,147.0,147.0,595.0,-2504.0,False
463,uniform,outputs/agents_7/items_9/gpt4o/zero_shot5/output_463.txt,56.0,56.0,97.0,-183.0,81.0,81.0,188.0,175.0,67.0,67.0,67.0,-179.0,71.0,71.0,139.0,-67.0,73.0,73.0,104.0,-98.0,13.0,13.0,13.0,-270.0,1.0,1.0,1.0,-211.0,81.0,81.0,609.0,-833.0,False
464,uniform,outputs/agents_7/items_9/gpt4o/zero_shot5/output_464.txt,12.0,12.0,12.0,-316.0,55.0,55.0,55.0,-177.0,60.0,60.0,60.0,-218.0,60.0,60.0,60.0,-356.0,14.0,14.0,14.0,-213.0,43.0,43.0,67.0,0.0,45.0,45.0,66.0,-76.0,60.0,60.0,334.0,-1356.0,False
465,uniform,outputs/agents_7/items_9/gpt4o/zero_shot5/output_465.txt,21.0,21.0,21.0,-310.0,26.0,26.0,26.0,-285.0,0.0,-16.0,0.0,-312.0,0.0,-15.0,0.0,-295.0,0.0,-17.0,0.0,-343.0,0.0,-6.0,0.0,-345.0,93.0,93.0,251.0,212.0,93.0,93.0,298.0,-1678.0,False
466,uniform,outputs/agents_7/items_9/gpt4o/zero_shot5/output_466.txt,0.0,-1.0,0.0,-333.0,0.0,-11.0,0.0,-414.0,0.0,-4.0,0.0,-257.0,15.0,15.0,15.0,-351.0,2.0,2.0,2.0,-378.0,0.0,-34.0,0.0,-464.0,74.0,74.0,135.0,117.0,74.0,74.0,152.0,-2080.0,False
467,uniform,outputs/agents_7/items_9/gpt4o/zero_shot5/output_467.txt,68.0,68.0,83.0,-417.0,55.0,55.0,94.0,-463.0,0.0,0.0,0.0,-780.0,0.0,0.0,0.0,-780.0,107.0,107.0,247.0,-100.0,233.0,233.0,901.0,896.0,0.0,0.0,0.0,-780.0,233.0,233.0,1325.0,-2424.0,False
468,uniform,outputs/agents_7/items_9/gpt4o/zero_shot5/output_468.txt,91.0,91.0,195.0,21.0,95.0,95.0,223.0,178.0,40.0,40.0,76.0,-171.0,60.0,60.0,70.0,-88.0,51.0,51.0,98.0,-191.0,59.0,59.0,59.0,-251.0,20.0,20.0,34.0,-144.0,95.0,95.0,755.0,-646.0,False
469,uniform,outputs/agents_7/items_9/gpt4o/zero_shot5/output_469.txt,0.0,-1.0,0.0,-158.0,16.0,16.0,21.0,-151.0,19.0,19.0,26.0,-187.0,0.0,-6.0,0.0,-336.0,0.0,-8.0,0.0,-221.0,84.0,84.0,170.0,77.0,1.0,1.0,2.0,-99.0,84.0,84.0,219.0,-1075.0,False
470,uniform,outputs/agents_7/items_9/gpt4o/zero_shot5/output_470.txt,123.0,123.0,217.0,-52.0,0.0,0.0,0.0,-729.0,67.0,67.0,132.0,-401.0,119.0,119.0,226.0,-105.0,52.0,52.0,91.0,-422.0,0.0,0.0,0.0,-729.0,109.0,109.0,245.0,166.0,123.0,123.0,911.0,-2272.0,False
471,uniform,outputs/agents_7/items_9/gpt4o/zero_shot5/output_471.txt,0.0,-14.0,0.0,-251.0,18.0,18.0,18.0,-219.0,17.0,17.0,17.0,-355.0,1.0,1.0,1.0,-194.0,0.0,-4.0,0.0,-240.0,0.0,-25.0,0.0,-303.0,61.0,61.0,167.0,125.0,61.0,61.0,203.0,-1437.0,False
472,uniform,outputs/agents_7/items_9/gpt4o/zero_shot5/output_472.txt,150.0,150.0,423.0,379.0,28.0,28.0,28.0,-373.0,10.0,10.0,10.0,-407.0,67.0,67.0,67.0,-274.0,47.0,47.0,47.0,-350.0,44.0,44.0,63.0,-291.0,12.0,12.0,26.0,-260.0,150.0,150.0,664.0,-1576.0,False
473,uniform,outputs/agents_7/items_9/gpt4o/zero_shot5/output_473.txt,0.0,-90.0,0.0,-815.0,84.0,84.0,84.0,-420.0,123.0,123.0,236.0,71.0,66.0,66.0,155.0,-85.0,43.0,43.0,43.0,-370.0,53.0,53.0,53.0,-480.0,87.0,87.0,87.0,-415.0,123.0,123.0,658.0,-2514.0,False
474,uniform,outputs/agents_7/items_9/gpt4o/zero_shot5/output_474.txt,5.0,5.0,5.0,-152.0,0.0,-29.0,0.0,-367.0,0.0,-12.0,0.0,-325.0,0.0,-8.0,0.0,-223.0,46.0,46.0,46.0,-329.0,49.0,49.0,93.0,-70.0,34.0,34.0,56.0,-48.0,49.0,49.0,200.0,-1514.0,False
475,uniform,outputs/agents_7/items_9/gpt4o/zero_shot5/output_475.txt,145.0,145.0,268.0,168.0,73.0,73.0,181.0,116.0,0.0,-3.0,0.0,-327.0,16.0,16.0,16.0,-228.0,34.0,34.0,34.0,-261.0,30.0,30.0,30.0,-296.0,0.0,-13.0,0.0,-422.0,145.0,145.0,529.0,-1250.0,False
476,uniform,outputs/agents_7/items_9/gpt4o/zero_shot5/output_476.txt,0.0,0.0,0.0,-797.0,169.0,169.0,422.0,336.0,77.0,77.0,85.0,-408.0,0.0,0.0,0.0,-797.0,94.0,94.0,184.0,-156.0,133.0,133.0,347.0,80.0,49.0,49.0,85.0,-463.0,169.0,169.0,1123.0,-2205.0,False
477,uniform,outputs/agents_7/items_9/gpt4o/zero_shot5/output_477.txt,91.0,91.0,116.0,-10.0,29.0,29.0,29.0,-500.0,59.0,59.0,59.0,-251.0,0.0,-93.0,0.0,-829.0,49.0,49.0,88.0,-176.0,24.0,24.0,24.0,-430.0,87.0,87.0,115.0,-56.0,91.0,91.0,431.0,-2252.0,False
478,uniform,outputs/agents_7/items_9/gpt4o/zero_shot5/output_478.txt,8.0,8.0,8.0,-300.0,8.0,8.0,8.0,-159.0,0.0,-28.0,0.0,-259.0,0.0,-12.0,0.0,-321.0,17.0,17.0,17.0,-196.0,0.0,-7.0,0.0,-344.0,55.0,55.0,125.0,98.0,55.0,55.0,158.0,-1481.0,False
479,uniform,outputs/agents_7/items_9/gpt4o/zero_shot5/output_479.txt,67.0,67.0,67.0,-115.0,97.0,97.0,205.0,100.0,75.0,75.0,75.0,-92.0,6.0,6.0,6.0,-278.0,57.0,57.0,57.0,-203.0,27.0,27.0,46.0,-183.0,0.0,-8.0,0.0,-302.0,97.0,97.0,456.0,-1073.0,False
480,uniform,outputs/agents_7/items_9/gpt4o/zero_shot5/output_480.txt,108.0,108.0,272.0,191.0,163.0,163.0,294.0,149.0,2.0,2.0,2.0,-513.0,44.0,44.0,44.0,-506.0,0.0,-66.0,0.0,-732.0,1.0,1.0,1.0,-481.0,5.0,5.0,5.0,-461.0,163.0,163.0,618.0,-2353.0,False
481,uniform,outputs/agents_7/items_9/gpt4o/zero_shot5/output_481.txt,153.0,153.0,307.0,208.0,87.0,87.0,190.0,-160.0,91.0,91.0,100.0,-380.0,152.0,152.0,266.0,83.0,161.0,161.0,329.0,120.0,0.0,0.0,0.0,-622.0,0.0,0.0,0.0,-622.0,161.0,161.0,1192.0,-1373.0,False
482,uniform,outputs/agents_7/items_9/gpt4o/zero_shot5/output_482.txt,36.0,36.0,53.0,-22.0,19.0,19.0,19.0,-123.0,0.0,-23.0,0.0,-293.0,5.0,5.0,5.0,-182.0,28.0,28.0,28.0,-246.0,0.0,-10.0,0.0,-395.0,0.0,-4.0,0.0,-371.0,36.0,36.0,105.0,-1632.0,False
483,uniform,outputs/agents_7/items_9/gpt4o/zero_shot5/output_483.txt,76.0,76.0,110.0,-150.0,48.0,48.0,48.0,-380.0,27.0,27.0,41.0,-116.0,152.0,152.0,229.0,185.0,93.0,93.0,96.0,-379.0,0.0,-72.0,0.0,-747.0,75.0,75.0,75.0,-298.0,152.0,152.0,599.0,-1885.0,False
484,uniform,outputs/agents_7/items_9/gpt4o/zero_shot5/output_484.txt,0.0,-4.0,0.0,-258.0,90.0,90.0,181.0,151.0,48.0,48.0,72.0,-277.0,84.0,84.0,84.0,-142.0,12.0,12.0,15.0,-323.0,48.0,48.0,48.0,-209.0,0.0,-5.0,0.0,-285.0,90.0,90.0,400.0,-1343.0,False
485,uniform,outputs/agents_7/items_9/gpt4o/zero_shot5/output_485.txt,74.0,74.0,136.0,20.0,0.0,-24.0,0.0,-383.0,0.0,-37.0,0.0,-471.0,33.0,33.0,62.0,-149.0,0.0,-1.0,0.0,-411.0,0.0,-40.0,0.0,-516.0,0.0,-4.0,0.0,-431.0,74.0,74.0,198.0,-2341.0,False
486,uniform,outputs/agents_7/items_9/gpt4o/zero_shot5/output_486.txt,110.0,110.0,243.0,179.0,56.0,56.0,109.0,-81.0,31.0,31.0,60.0,-209.0,31.0,31.0,31.0,-384.0,15.0,15.0,27.0,-368.0,0.0,-25.0,0.0,-447.0,0.0,-5.0,0.0,-305.0,110.0,110.0,470.0,-1615.0,False
487,uniform,outputs/agents_7/items_9/gpt4o/zero_shot5/output_487.txt,58.0,58.0,94.0,-137.0,2.0,2.0,2.0,-302.0,0.0,-15.0,0.0,-391.0,32.0,32.0,32.0,-159.0,0.0,-1.0,0.0,-302.0,0.0,-42.0,0.0,-537.0,0.0,-5.0,0.0,-424.0,58.0,58.0,128.0,-2252.0,False
488,uniform,outputs/agents_7/items_9/gpt4o/zero_shot5/output_488.txt,44.0,44.0,131.0,39.0,0.0,-15.0,0.0,-290.0,48.0,48.0,106.0,-17.0,16.0,16.0,21.0,-231.0,23.0,23.0,23.0,-364.0,0.0,-4.0,0.0,-245.0,0.0,-4.0,0.0,-287.0,48.0,48.0,281.0,-1395.0,False
489,uniform,outputs/agents_7/items_9/gpt4o/zero_shot5/output_489.txt,50.0,50.0,82.0,-44.0,2.0,2.0,2.0,-260.0,23.0,23.0,23.0,-255.0,13.0,13.0,13.0,-323.0,0.0,-12.0,0.0,-358.0,0.0,-4.0,0.0,-468.0,58.0,58.0,107.0,-44.0,58.0,58.0,227.0,-1752.0,False
490,uniform,outputs/agents_7/items_9/gpt4o/zero_shot5/output_490.txt,36.0,36.0,36.0,-312.0,0.0,-1.0,0.0,-288.0,0.0,-21.0,0.0,-291.0,0.0,-9.0,0.0,-235.0,0.0,-31.0,0.0,-267.0,0.0,-7.0,0.0,-253.0,125.0,125.0,401.0,365.0,125.0,125.0,437.0,-1281.0,False
491,uniform,outputs/agents_7/items_9/gpt4o/zero_shot5/output_491.txt,57.0,57.0,223.0,102.0,67.0,67.0,130.0,-140.0,80.0,80.0,127.0,-96.0,30.0,30.0,44.0,-344.0,0.0,-13.0,0.0,-526.0,108.0,108.0,190.0,24.0,78.0,78.0,112.0,-132.0,108.0,108.0,826.0,-1112.0,False
492,uniform,outputs/agents_7/items_9/gpt4o/zero_shot5/output_492.txt,141.0,141.0,347.0,256.0,124.0,124.0,383.0,307.0,120.0,120.0,181.0,41.0,62.0,62.0,91.0,-326.0,59.0,59.0,115.0,-292.0,96.0,96.0,139.0,-342.0,0.0,-16.0,0.0,-610.0,141.0,141.0,1256.0,-966.0,False
493,uniform,outputs/agents_7/items_9/gpt4o/zero_shot5/output_493.txt,75.0,75.0,139.0,14.0,79.0,79.0,159.0,-128.0,110.0,110.0,169.0,-3.0,62.0,62.0,88.0,-372.0,81.0,81.0,81.0,-390.0,23.0,23.0,23.0,-533.0,0.0,-32.0,0.0,-770.0,110.0,110.0,659.0,-2182.0,False
494,uniform,outputs/agents_7/items_9/gpt4o/zero_shot5/output_494.txt,0.0,-10.0,0.0,-369.0,75.0,75.0,181.0,102.0,0.0,-8.0,0.0,-484.0,64.0,64.0,116.0,-28.0,0.0,-1.0,0.0,-520.0,0.0,-3.0,0.0,-395.0,0.0,-42.0,0.0,-583.0,75.0,75.0,297.0,-2277.0,False
495,uniform,outputs/agents_7/items_9/gpt4o/zero_shot5/output_495.txt,59.0,59.0,140.0,-424.0,224.0,224.0,719.0,719.0,0.0,0.0,0.0,-776.0,0.0,0.0,0.0,-776.0,0.0,0.0,0.0,-776.0,58.0,58.0,98.0,-451.0,97.0,97.0,253.0,-157.0,224.0,224.0,1210.0,-2641.0,False
496,uniform,outputs/agents_7/items_9/gpt4o/zero_shot5/output_496.txt,57.0,57.0,57.0,-419.0,0.0,0.0,0.0,-690.0,242.0,242.0,546.0,494.0,81.0,81.0,138.0,-146.0,44.0,44.0,66.0,-408.0,119.0,119.0,199.0,-98.0,0.0,0.0,0.0,-690.0,242.0,242.0,1006.0,-1957.0,False
497,uniform,outputs/agents_7/items_9/gpt4o/zero_shot5/output_497.txt,141.0,141.0,384.0,162.0,134.0,134.0,261.0,128.0,84.0,84.0,85.0,-214.0,106.0,106.0,191.0,-22.0,78.0,78.0,129.0,-206.0,68.0,68.0,157.0,-151.0,0.0,0.0,0.0,-551.0,141.0,141.0,1207.0,-854.0,False
498,uniform,outputs/agents_7/items_9/gpt4o/zero_shot5/output_498.txt,177.0,177.0,633.0,559.0,0.0,0.0,0.0,-571.0,54.0,54.0,110.0,-224.0,89.0,89.0,225.0,-153.0,0.0,0.0,0.0,-571.0,0.0,0.0,0.0,-571.0,155.0,155.0,423.0,186.0,177.0,177.0,1391.0,-1345.0,False
499,uniform,outputs/agents_7/items_9/gpt4o/zero_shot5/output_499.txt,63.0,63.0,63.0,-197.0,0.0,-8.0,0.0,-412.0,32.0,32.0,32.0,-284.0,0.0,-3.0,0.0,-306.0,0.0,-16.0,0.0,-276.0,31.0,31.0,31.0,-271.0,149.0,149.0,403.0,403.0,149.0,149.0,529.0,-1343.0,False
500,uniform,outputs/agents_7/items_9/gpt4o/zero_shot5/output_500.txt,84.0,84.0,193.0,142.0,7.0,7.0,7.0,-369.0,0.0,-8.0,0.0,-362.0,0.0,-16.0,0.0,-321.0,0.0,-25.0,0.0,-396.0,0.0,-5.0,0.0,-424.0,0.0,-18.0,0.0,-335.0,84.0,84.0,200.0,-2065.0,False
