Test_Id,Distribution,output_file_path,Agent_1_Max,Agent_1_Max_Unclipped,Agent_1_Sum,Agent_1_Sum_Unclipped,Agent_2_Max,Agent_2_Max_Unclipped,Agent_2_Sum,Agent_2_Sum_Unclipped,Agent_3_Max,Agent_3_Max_Unclipped,Agent_3_Sum,Agent_3_Sum_Unclipped,Agent_4_Max,Agent_4_Max_Unclipped,Agent_4_Sum,Agent_4_Sum_Unclipped,Agent_5_Max,Agent_5_Max_Unclipped,Agent_5_Sum,Agent_5_Sum_Unclipped,Agent_6_Max,Agent_6_Max_Unclipped,Agent_6_Sum,Agent_6_Sum_Unclipped,Agent_7_Max,Agent_7_Max_Unclipped,Agent_7_Sum,Agent_7_Sum_Unclipped,Max_Envies,Max_Envies_Unclipped,Sum_Envies,Sum_Envies_Unclipped,Envy_Freeness,Number_of_Possible_Allocations,Number_of_Envy_Free_Allocations,Max_Nash_Welfare,Max_Utilitarian_Welfare,Max_Egalitarian_Welfare,LLM_Nash_Welfare,LLM_Utilitarian_Welfare,LLM_Egalitarian_Welfare
364,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_364.txt,0.0,-8.0,0.0,-117.0,53.0,53.0,94.0,0.0,0.0,-7.0,0.0,-175.0,0.0,-2.0,0.0,-219.0,20.0,20.0,20.0,-222.0,0.0,-5.0,0.0,-193.0,0.0,-28.0,0.0,-334.0,53.0,53.0,114.0,-1260.0,False,5764801.0,0.0,51126894457632.0,726.0,72.0,29354074468992.0,606.0,52.0
365,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_365.txt,108.0,108.0,196.0,-98.0,138.0,138.0,254.0,180.0,90.0,90.0,287.0,96.0,79.0,79.0,103.0,-278.0,93.0,93.0,122.0,-253.0,0.0,0.0,0.0,-551.0,0.0,0.0,0.0,-551.0,138.0,138.0,962.0,-1455.0,False,5764801.0,0.0,52121527485300.0,687.0,79.0,0.0,551.0,0.0
366,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_366.txt,15.0,15.0,39.0,-158.0,12.0,12.0,12.0,-275.0,8.0,8.0,8.0,-314.0,0.0,-5.0,0.0,-396.0,0.0,-2.0,0.0,-275.0,0.0,-19.0,0.0,-362.0,18.0,18.0,47.0,-37.0,18.0,18.0,106.0,-1817.0,False,5764801.0,0.0,87012419715072.0,730.0,82.0,84203172200448.0,712.0,81.0
367,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_367.txt,0.0,-9.0,0.0,-271.0,10.0,10.0,10.0,-204.0,5.0,5.0,5.0,-84.0,0.0,-41.0,0.0,-410.0,1.0,1.0,1.0,-245.0,0.0,-11.0,0.0,-283.0,6.0,6.0,6.0,-389.0,10.0,10.0,22.0,-1886.0,False,5764801.0,0.0,51607001088000.0,667.0,71.0,46080368640000.0,646.0,60.0
368,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_368.txt,50.0,50.0,82.0,-154.0,95.0,95.0,264.0,146.0,38.0,38.0,94.0,22.0,84.0,84.0,91.0,-178.0,34.0,34.0,50.0,-179.0,2.0,2.0,2.0,-301.0,0.0,-39.0,0.0,-541.0,95.0,95.0,583.0,-1185.0,False,5764801.0,0.0,53285053741920.0,701.0,82.0,0.0,541.0,0.0
369,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_369.txt,61.0,61.0,61.0,-349.0,0.0,-79.0,0.0,-714.0,117.0,117.0,264.0,241.0,89.0,89.0,89.0,-371.0,37.0,37.0,37.0,-333.0,66.0,66.0,144.0,-16.0,14.0,14.0,14.0,-418.0,117.0,117.0,609.0,-1960.0,False,5764801.0,0.0,85095057325824.0,719.0,85.0,0.0,714.0,0.0
370,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_370.txt,75.0,75.0,90.0,-108.0,32.0,32.0,47.0,-252.0,44.0,44.0,48.0,-150.0,17.0,17.0,17.0,-273.0,82.0,82.0,82.0,-144.0,0.0,-3.0,0.0,-304.0,7.0,7.0,7.0,-283.0,82.0,82.0,291.0,-1514.0,False,5764801.0,0.0,58241418404400.0,690.0,75.0,9694220936400.0,584.0,14.0
371,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_371.txt,16.0,16.0,25.0,-207.0,0.0,-28.0,0.0,-217.0,3.0,3.0,3.0,-223.0,0.0,-23.0,0.0,-353.0,0.0,-12.0,0.0,-278.0,0.0,-15.0,0.0,-203.0,0.0,-29.0,0.0,-290.0,16.0,16.0,28.0,-1771.0,False,5764801.0,0.0,68231700148500.0,701.0,82.0,35870379506640.0,606.0,81.0
372,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_372.txt,43.0,43.0,66.0,-92.0,51.0,51.0,59.0,-99.0,62.0,62.0,87.0,-31.0,8.0,8.0,8.0,-109.0,52.0,52.0,72.0,-119.0,11.0,11.0,11.0,-275.0,22.0,22.0,22.0,-178.0,62.0,62.0,325.0,-903.0,False,5764801.0,0.0,51878042926080.0,679.0,80.0,6017605171200.0,525.0,24.0
373,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_373.txt,0.0,-18.0,0.0,-355.0,10.0,10.0,10.0,-326.0,0.0,-44.0,0.0,-361.0,0.0,-7.0,0.0,-281.0,32.0,32.0,51.0,-34.0,0.0,-3.0,0.0,-283.0,0.0,-10.0,0.0,-272.0,32.0,32.0,61.0,-1912.0,False,5764801.0,0.0,75307779056250.0,718.0,83.0,67753955587500.0,679.0,65.0
374,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_374.txt,79.0,79.0,133.0,75.0,10.0,10.0,10.0,-310.0,0.0,-3.0,0.0,-282.0,0.0,-4.0,0.0,-149.0,17.0,17.0,17.0,-165.0,0.0,-22.0,0.0,-360.0,0.0,-55.0,0.0,-403.0,79.0,79.0,160.0,-1594.0,False,5764801.0,0.0,64846388920320.0,722.0,79.0,49202005966848.0,646.0,64.0
375,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_375.txt,52.0,52.0,77.0,-77.0,59.0,59.0,99.0,-122.0,26.0,26.0,26.0,-125.0,83.0,83.0,128.0,42.0,33.0,33.0,75.0,12.0,11.0,11.0,17.0,-161.0,7.0,7.0,7.0,-178.0,83.0,83.0,429.0,-609.0,False,5764801.0,0.0,65221039411200.0,690.0,80.0,4089828839360.0,490.0,31.0
376,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_376.txt,48.0,48.0,77.0,-88.0,0.0,-15.0,0.0,-361.0,0.0,-46.0,0.0,-448.0,5.0,5.0,9.0,-166.0,0.0,-61.0,0.0,-440.0,0.0,-11.0,0.0,-341.0,0.0,0.0,0.0,-331.0,48.0,48.0,86.0,-2175.0,False,5764801.0,0.0,79276311797760.0,699.0,83.0,79276311797760.0,691.0,83.0
377,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_377.txt,128.0,128.0,205.0,155.0,56.0,56.0,56.0,-302.0,42.0,42.0,42.0,-253.0,18.0,18.0,23.0,-214.0,65.0,65.0,69.0,-157.0,1.0,1.0,1.0,-337.0,0.0,-31.0,0.0,-413.0,128.0,128.0,396.0,-1521.0,False,5764801.0,0.0,40445844709116.0,660.0,74.0,5125214214180.0,581.0,9.0
378,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_378.txt,74.0,74.0,178.0,168.0,23.0,23.0,23.0,-366.0,7.0,7.0,7.0,-343.0,0.0,-1.0,0.0,-231.0,4.0,4.0,7.0,-199.0,7.0,7.0,7.0,-299.0,0.0,-12.0,0.0,-316.0,74.0,74.0,222.0,-1586.0,False,5764801.0,0.0,108436999671000.0,738.0,90.0,26947742179050.0,632.0,33.0
379,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_379.txt,0.0,-22.0,0.0,-346.0,7.0,7.0,7.0,-278.0,0.0,-3.0,0.0,-328.0,0.0,-24.0,0.0,-407.0,37.0,37.0,46.0,-136.0,63.0,63.0,83.0,-62.0,0.0,-20.0,0.0,-392.0,63.0,63.0,136.0,-1949.0,False,5764801.0,0.0,62554604767200.0,735.0,84.0,55173236832000.0,681.0,50.0
380,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_380.txt,80.0,80.0,80.0,-217.0,48.0,48.0,161.0,84.0,109.0,109.0,203.0,31.0,95.0,95.0,95.0,-271.0,36.0,36.0,36.0,-374.0,24.0,24.0,24.0,-373.0,0.0,-93.0,0.0,-734.0,109.0,109.0,599.0,-1854.0,False,5764801.0,0.0,98600117782320.0,735.0,86.0,0.0,734.0,0.0
381,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_381.txt,21.0,21.0,54.0,-49.0,51.0,51.0,78.0,-160.0,26.0,26.0,38.0,-223.0,50.0,50.0,96.0,-127.0,30.0,30.0,30.0,-335.0,26.0,26.0,54.0,-1.0,0.0,-28.0,0.0,-230.0,51.0,51.0,350.0,-1125.0,False,5764801.0,0.0,46676988933120.0,666.0,69.0,8911689897600.0,532.0,42.0
382,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_382.txt,15.0,15.0,15.0,-357.0,36.0,36.0,36.0,-273.0,12.0,12.0,12.0,-187.0,29.0,29.0,50.0,-72.0,9.0,9.0,9.0,-232.0,0.0,-24.0,0.0,-448.0,0.0,-2.0,0.0,-332.0,36.0,36.0,122.0,-1901.0,False,5764801.0,0.0,40739502964160.0,659.0,74.0,29064157602480.0,618.0,52.0
383,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_383.txt,102.0,102.0,197.0,130.0,47.0,47.0,47.0,-120.0,42.0,42.0,42.0,-189.0,27.0,27.0,35.0,-108.0,20.0,20.0,20.0,-148.0,54.0,54.0,62.0,-72.0,18.0,18.0,39.0,-84.0,102.0,102.0,442.0,-591.0,False,5764801.0,0.0,67392377861760.0,728.0,85.0,7315152768000.0,503.0,44.0
384,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_384.txt,3.0,3.0,3.0,-428.0,46.0,46.0,94.0,-22.0,54.0,54.0,54.0,-223.0,15.0,15.0,29.0,-159.0,63.0,63.0,76.0,-183.0,0.0,-70.0,0.0,-643.0,68.0,68.0,105.0,-68.0,68.0,68.0,361.0,-1726.0,False,5764801.0,0.0,44164386979020.0,685.0,70.0,0.0,643.0,0.0
385,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_385.txt,113.0,113.0,211.0,-35.0,71.0,71.0,139.0,30.0,74.0,74.0,152.0,-82.0,2.0,2.0,2.0,-349.0,74.0,74.0,145.0,-175.0,80.0,80.0,80.0,-279.0,0.0,-27.0,0.0,-626.0,113.0,113.0,729.0,-1516.0,False,5764801.0,0.0,48570887692800.0,703.0,74.0,0.0,626.0,0.0
386,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_386.txt,127.0,127.0,292.0,263.0,85.0,85.0,85.0,-195.0,11.0,11.0,11.0,-345.0,93.0,93.0,93.0,-208.0,73.0,73.0,73.0,-198.0,0.0,-77.0,0.0,-564.0,58.0,58.0,58.0,-86.0,127.0,127.0,612.0,-1333.0,False,5764801.0,0.0,46738757668680.0,705.0,72.0,0.0,564.0,0.0
387,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_387.txt,36.0,36.0,44.0,-202.0,51.0,51.0,70.0,-264.0,23.0,23.0,23.0,-399.0,0.0,-28.0,0.0,-646.0,94.0,94.0,265.0,131.0,55.0,55.0,106.0,-24.0,11.0,11.0,20.0,-276.0,94.0,94.0,528.0,-1680.0,False,5764801.0,0.0,63360385146828.0,720.0,79.0,0.0,646.0,0.0
388,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_388.txt,34.0,34.0,54.0,-145.0,0.0,-7.0,0.0,-311.0,3.0,3.0,3.0,-323.0,0.0,-5.0,0.0,-265.0,0.0,-25.0,0.0,-386.0,0.0,-11.0,0.0,-264.0,42.0,42.0,138.0,86.0,42.0,42.0,195.0,-1608.0,False,5764801.0,0.0,36776209195968.0,673.0,73.0,25983573931744.0,627.0,37.0
389,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_389.txt,90.0,90.0,148.0,42.0,189.0,189.0,435.0,435.0,55.0,55.0,94.0,-45.0,169.0,169.0,416.0,339.0,71.0,71.0,126.0,-115.0,30.0,30.0,52.0,-201.0,0.0,0.0,0.0,-376.0,189.0,189.0,1271.0,79.0,False,5764801.0,0.0,43964508672000.0,701.0,71.0,0.0,376.0,0.0
390,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_390.txt,76.0,76.0,120.0,-58.0,0.0,0.0,0.0,-670.0,0.0,0.0,0.0,-670.0,48.0,48.0,73.0,-309.0,135.0,135.0,238.0,140.0,135.0,135.0,249.0,83.0,47.0,47.0,64.0,-354.0,135.0,135.0,744.0,-1838.0,False,5764801.0,0.0,34902126547200.0,689.0,68.0,0.0,670.0,0.0
391,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_391.txt,28.0,28.0,28.0,-253.0,37.0,37.0,37.0,-163.0,41.0,41.0,56.0,-103.0,0.0,-7.0,0.0,-251.0,13.0,13.0,13.0,-224.0,0.0,-4.0,0.0,-318.0,0.0,-4.0,0.0,-286.0,41.0,41.0,134.0,-1598.0,False,5764801.0,0.0,43886001053664.0,699.0,77.0,26722956340080.0,630.0,34.0
392,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_392.txt,52.0,52.0,109.0,-48.0,6.0,6.0,6.0,-303.0,7.0,7.0,7.0,-407.0,7.0,7.0,7.0,-325.0,0.0,-21.0,0.0,-352.0,41.0,41.0,41.0,-220.0,0.0,-32.0,0.0,-433.0,52.0,52.0,170.0,-2088.0,False,5764801.0,0.0,82325454701490.0,712.0,85.0,61741807956675.0,697.0,49.0
393,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_393.txt,0.0,0.0,0.0,-377.0,0.0,-11.0,0.0,-162.0,0.0,-28.0,0.0,-322.0,0.0,-5.0,0.0,-236.0,0.0,-19.0,0.0,-231.0,0.0,-16.0,0.0,-314.0,47.0,47.0,162.0,105.0,47.0,47.0,162.0,-1537.0,False,5764801.0,0.0,89852652933120.0,712.0,86.0,61830424051200.0,656.0,82.0
394,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_394.txt,0.0,-3.0,0.0,-363.0,0.0,-24.0,0.0,-403.0,0.0,-5.0,0.0,-233.0,0.0,-20.0,0.0,-339.0,0.0,-18.0,0.0,-292.0,12.0,12.0,35.0,-138.0,0.0,-35.0,0.0,-392.0,12.0,12.0,35.0,-2160.0,False,5764801.0,0.0,118060567511040.0,745.0,89.0,114774173982720.0,741.0,80.0
395,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_395.txt,21.0,21.0,32.0,-16.0,1.0,1.0,1.0,-275.0,19.0,19.0,33.0,-309.0,0.0,-72.0,0.0,-601.0,17.0,17.0,18.0,-248.0,35.0,35.0,35.0,-318.0,58.0,58.0,166.0,29.0,58.0,58.0,285.0,-1738.0,False,5764801.0,0.0,19457635680000.0,690.0,60.0,0.0,601.0,0.0
396,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_396.txt,29.0,29.0,29.0,-327.0,51.0,51.0,63.0,-36.0,0.0,-30.0,0.0,-437.0,10.0,10.0,10.0,-381.0,0.0,-14.0,0.0,-351.0,0.0,-22.0,0.0,-355.0,0.0,-37.0,0.0,-405.0,51.0,51.0,102.0,-2292.0,False,5764801.0,0.0,44976818224800.0,678.0,73.0,32547246621120.0,648.0,49.0
397,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_397.txt,9.0,9.0,9.0,-313.0,0.0,-32.0,0.0,-373.0,0.0,-15.0,0.0,-284.0,3.0,3.0,3.0,-280.0,0.0,-6.0,0.0,-250.0,0.0,-8.0,0.0,-275.0,68.0,68.0,146.0,42.0,68.0,68.0,158.0,-1733.0,False,5764801.0,0.0,127641391762500.0,745.0,95.0,76707240825600.0,694.0,71.0
398,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_398.txt,26.0,26.0,33.0,-227.0,78.0,78.0,147.0,59.0,114.0,114.0,297.0,297.0,99.0,99.0,99.0,-221.0,45.0,45.0,45.0,-274.0,0.0,-77.0,0.0,-604.0,83.0,83.0,83.0,-188.0,114.0,114.0,704.0,-1158.0,False,5764801.0,0.0,87467656721445.0,735.0,83.0,0.0,604.0,0.0
399,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_399.txt,0.0,-33.0,0.0,-406.0,9.0,9.0,9.0,-395.0,90.0,90.0,190.0,169.0,12.0,12.0,12.0,-267.0,0.0,-24.0,0.0,-396.0,0.0,-1.0,0.0,-264.0,0.0,-23.0,0.0,-303.0,90.0,90.0,211.0,-1862.0,False,5764801.0,0.0,55458689090112.0,680.0,76.0,44114866321680.0,668.0,49.0
400,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_400.txt,108.0,108.0,387.0,387.0,1.0,1.0,1.0,-163.0,21.0,21.0,29.0,-108.0,34.0,34.0,34.0,-88.0,35.0,35.0,40.0,-37.0,31.0,31.0,53.0,-44.0,37.0,37.0,59.0,-63.0,108.0,108.0,603.0,-116.0,False,5764801.0,0.0,29379674937600.0,621.0,65.0,246704299200.0,362.0,8.0
401,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_401.txt,87.0,87.0,152.0,117.0,19.0,19.0,19.0,-291.0,34.0,34.0,41.0,-237.0,4.0,4.0,4.0,-311.0,0.0,-1.0,0.0,-280.0,1.0,1.0,1.0,-295.0,0.0,-7.0,0.0,-260.0,87.0,87.0,217.0,-1557.0,False,5764801.0,0.0,43178623488000.0,686.0,77.0,17568501350400.0,605.0,46.0
402,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_402.txt,52.0,52.0,62.0,-84.0,63.0,63.0,63.0,-135.0,44.0,44.0,44.0,-251.0,15.0,15.0,15.0,-313.0,0.0,-4.0,0.0,-100.0,0.0,-32.0,0.0,-355.0,0.0,-12.0,0.0,-258.0,63.0,63.0,184.0,-1496.0,False,5764801.0,0.0,70206886127952.0,675.0,81.0,16412434529148.0,567.0,34.0
403,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_403.txt,11.0,11.0,11.0,-241.0,0.0,-45.0,0.0,-425.0,3.0,3.0,6.0,-245.0,57.0,57.0,195.0,195.0,0.0,-9.0,0.0,-297.0,0.0,-36.0,0.0,-423.0,0.0,-44.0,0.0,-431.0,57.0,57.0,212.0,-1867.0,False,5764801.0,0.0,78121393878528.0,736.0,86.0,73523610648576.0,699.0,66.0
404,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_404.txt,15.0,15.0,21.0,-143.0,0.0,-18.0,0.0,-203.0,50.0,50.0,50.0,-119.0,0.0,-4.0,0.0,-298.0,0.0,-35.0,0.0,-355.0,0.0,-19.0,0.0,-305.0,0.0,-7.0,0.0,-166.0,50.0,50.0,71.0,-1589.0,False,5764801.0,0.0,49870332675072.0,683.0,76.0,17456442337152.0,563.0,41.0
405,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_405.txt,60.0,60.0,120.0,-4.0,49.0,49.0,113.0,53.0,74.0,74.0,171.0,124.0,70.0,70.0,71.0,-67.0,11.0,11.0,20.0,-82.0,107.0,107.0,315.0,269.0,25.0,25.0,25.0,-104.0,107.0,107.0,835.0,189.0,False,5764801.0,0.0,70862559499300.0,702.0,83.0,220901902650.0,366.0,13.0
406,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_406.txt,11.0,11.0,11.0,-369.0,117.0,117.0,204.0,130.0,0.0,-21.0,0.0,-296.0,43.0,43.0,43.0,-207.0,46.0,46.0,46.0,-249.0,49.0,49.0,49.0,-345.0,0.0,-8.0,0.0,-252.0,117.0,117.0,353.0,-1588.0,False,5764801.0,0.0,48073101476400.0,711.0,66.0,19904683312800.0,603.0,41.0
407,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_407.txt,91.0,91.0,344.0,153.0,66.0,66.0,75.0,-328.0,121.0,121.0,372.0,239.0,62.0,62.0,122.0,-188.0,89.0,89.0,207.0,-170.0,0.0,0.0,0.0,-583.0,0.0,0.0,0.0,-583.0,121.0,121.0,1120.0,-1460.0,False,5764801.0,0.0,32736680776800.0,657.0,70.0,0.0,583.0,0.0
408,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_408.txt,0.0,-13.0,0.0,-352.0,6.0,6.0,6.0,-230.0,0.0,-41.0,0.0,-399.0,0.0,-18.0,0.0,-249.0,9.0,9.0,9.0,-283.0,6.0,6.0,6.0,-154.0,61.0,61.0,61.0,-5.0,61.0,61.0,82.0,-1672.0,False,5764801.0,0.0,64380040822800.0,696.0,81.0,49436332283520.0,636.0,81.0
409,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_409.txt,0.0,-36.0,0.0,-375.0,3.0,3.0,3.0,-139.0,0.0,-6.0,0.0,-260.0,0.0,-45.0,0.0,-362.0,17.0,17.0,27.0,-131.0,0.0,-2.0,0.0,-288.0,0.0,-4.0,0.0,-252.0,17.0,17.0,30.0,-1807.0,False,5764801.0,0.0,106848087746400.0,733.0,91.0,58165822915200.0,649.0,81.0
410,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_410.txt,0.0,-12.0,0.0,-364.0,24.0,24.0,24.0,-358.0,0.0,-5.0,0.0,-384.0,56.0,56.0,56.0,-150.0,1.0,1.0,1.0,-241.0,0.0,-6.0,0.0,-367.0,36.0,36.0,53.0,-98.0,56.0,56.0,134.0,-1962.0,False,5764801.0,1.0,78524632856124.0,707.0,86.0,27694530963918.0,640.0,31.0
411,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_411.txt,40.0,40.0,40.0,-298.0,71.0,71.0,71.0,-207.0,0.0,-5.0,0.0,-310.0,55.0,55.0,55.0,-138.0,0.0,-20.0,0.0,-311.0,0.0,-9.0,0.0,-413.0,64.0,64.0,78.0,67.0,71.0,71.0,244.0,-1610.0,False,5764801.0,0.0,82267718176000.0,716.0,80.0,19800863539200.0,625.0,24.0
412,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_412.txt,60.0,60.0,104.0,2.0,31.0,31.0,31.0,-196.0,34.0,34.0,34.0,-185.0,0.0,-4.0,0.0,-256.0,0.0,-20.0,0.0,-285.0,13.0,13.0,13.0,-132.0,0.0,-11.0,0.0,-268.0,60.0,60.0,182.0,-1320.0,False,5764801.0,0.0,15669206029620.0,636.0,65.0,8089424525952.0,525.0,37.0
413,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_413.txt,0.0,-16.0,0.0,-326.0,2.0,2.0,3.0,-121.0,0.0,-7.0,0.0,-316.0,2.0,2.0,2.0,-193.0,7.0,7.0,14.0,-153.0,0.0,-2.0,0.0,-228.0,0.0,-17.0,0.0,-361.0,7.0,7.0,19.0,-1698.0,False,5764801.0,0.0,97331738260680.0,728.0,86.0,50547974566320.0,637.0,77.0
414,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_414.txt,14.0,14.0,19.0,-167.0,4.0,4.0,4.0,-212.0,31.0,31.0,57.0,-69.0,71.0,71.0,71.0,-154.0,13.0,13.0,18.0,-203.0,0.0,-18.0,0.0,-369.0,31.0,31.0,50.0,-178.0,71.0,71.0,219.0,-1352.0,False,5764801.0,0.0,41157083105424.0,642.0,78.0,3976510475520.0,488.0,18.0
415,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_415.txt,0.0,-42.0,0.0,-442.0,16.0,16.0,16.0,-220.0,2.0,2.0,3.0,-123.0,0.0,-6.0,0.0,-310.0,0.0,-19.0,0.0,-300.0,36.0,36.0,66.0,-38.0,0.0,-5.0,0.0,-231.0,36.0,36.0,85.0,-1664.0,False,5764801.0,0.0,56161889784000.0,691.0,77.0,42632707269600.0,650.0,56.0
416,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_416.txt,36.0,36.0,36.0,-354.0,31.0,31.0,31.0,-320.0,31.0,31.0,34.0,-271.0,0.0,-64.0,0.0,-653.0,79.0,79.0,79.0,-328.0,44.0,44.0,44.0,-357.0,147.0,147.0,257.0,175.0,147.0,147.0,481.0,-2108.0,False,5764801.0,0.0,95396614056000.0,712.0,90.0,0.0,653.0,0.0
417,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_417.txt,13.0,13.0,16.0,-405.0,0.0,-66.0,0.0,-686.0,55.0,55.0,55.0,-374.0,48.0,48.0,48.0,-326.0,67.0,67.0,85.0,-24.0,13.0,13.0,13.0,-393.0,90.0,90.0,154.0,15.0,90.0,90.0,371.0,-2193.0,False,5764801.0,0.0,60066010287360.0,686.0,77.0,0.0,686.0,0.0
418,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_418.txt,266.0,266.0,730.0,691.0,0.0,0.0,0.0,-707.0,99.0,99.0,245.0,-22.0,0.0,0.0,0.0,-707.0,22.0,22.0,50.0,-399.0,72.0,72.0,165.0,-385.0,0.0,0.0,0.0,-707.0,266.0,266.0,1190.0,-2236.0,False,5764801.0,0.0,37146282360768.0,707.0,72.0,0.0,707.0,0.0
419,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_419.txt,22.0,22.0,34.0,-31.0,0.0,-8.0,0.0,-236.0,41.0,41.0,41.0,-114.0,40.0,40.0,40.0,-219.0,29.0,29.0,35.0,-97.0,0.0,-2.0,0.0,-249.0,18.0,18.0,22.0,-78.0,41.0,41.0,172.0,-1024.0,False,5764801.0,0.0,22710297126870.0,629.0,68.0,6595619774328.0,495.0,39.0
420,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_420.txt,0.0,-8.0,0.0,-290.0,0.0,-4.0,0.0,-188.0,13.0,13.0,13.0,-255.0,0.0,-13.0,0.0,-175.0,11.0,11.0,11.0,-166.0,0.0,-3.0,0.0,-291.0,0.0,-39.0,0.0,-376.0,13.0,13.0,24.0,-1741.0,False,5764801.0,1.0,41294683980000.0,701.0,74.0,23068064844000.0,574.0,62.0
421,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_421.txt,64.0,64.0,149.0,-67.0,39.0,39.0,39.0,-444.0,85.0,85.0,225.0,158.0,8.0,8.0,8.0,-493.0,35.0,35.0,35.0,-444.0,27.0,27.0,27.0,-481.0,0.0,-93.0,0.0,-753.0,85.0,85.0,483.0,-2524.0,False,5764801.0,0.0,109494473155200.0,754.0,90.0,0.0,753.0,0.0
422,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_422.txt,35.0,35.0,35.0,-173.0,32.0,32.0,32.0,-396.0,67.0,67.0,67.0,-185.0,69.0,69.0,82.0,27.0,43.0,43.0,43.0,-252.0,32.0,32.0,32.0,-360.0,0.0,-30.0,0.0,-364.0,69.0,69.0,291.0,-1703.0,False,5764801.0,0.0,61937368965120.0,698.0,76.0,24609829942880.0,637.0,26.0
423,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_423.txt,9.0,9.0,9.0,-297.0,0.0,-13.0,0.0,-339.0,85.0,85.0,204.0,147.0,0.0,-1.0,0.0,-428.0,0.0,-5.0,0.0,-411.0,0.0,-22.0,0.0,-364.0,4.0,4.0,4.0,-337.0,85.0,85.0,217.0,-2029.0,False,5764801.0,0.0,100725756139008.0,754.0,83.0,60518018695680.0,689.0,54.0
424,uniform,outputs/agents_7/items_8/gpt4o/zero_shot5/output_424.txt,21.0,21.0,21.0,-362.0,53.0,53.0,114.0,22.0,85.0,85.0,112.0,-73.0,44.0,44.0,91.0,-242.0,0.0,-12.0,0.0,-583.0,83.0,83.0,133.0,-109.0,76.0,76.0,76.0,-229.0,85.0,85.0,547.0,-1576.0,False,5764801.0,0.0,41175260523936.0,666.0,71.0,0.0,583.0,0.0
