Test_Id,Distribution,output_file_path,Agent_1_Max,Agent_1_Max_Unclipped,Agent_1_Sum,Agent_1_Sum_Unclipped,Agent_2_Max,Agent_2_Max_Unclipped,Agent_2_Sum,Agent_2_Sum_Unclipped,Agent_3_Max,Agent_3_Max_Unclipped,Agent_3_Sum,Agent_3_Sum_Unclipped,Agent_4_Max,Agent_4_Max_Unclipped,Agent_4_Sum,Agent_4_Sum_Unclipped,Agent_5_Max,Agent_5_Max_Unclipped,Agent_5_Sum,Agent_5_Sum_Unclipped,Agent_6_Max,Agent_6_Max_Unclipped,Agent_6_Sum,Agent_6_Sum_Unclipped,Agent_7_Max,Agent_7_Max_Unclipped,Agent_7_Sum,Agent_7_Sum_Unclipped,Agent_8_Max,Agent_8_Max_Unclipped,Agent_8_Sum,Agent_8_Sum_Unclipped,Max_Envies,Max_Envies_Unclipped,Sum_Envies,Sum_Envies_Unclipped,Envy_Freeness
409,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_409.txt,25.0,25.0,25.0,-209.0,28.0,28.0,28.0,-121.0,48.0,48.0,48.0,-225.0,0.0,0.0,0.0,-275.0,0.0,-3.0,0.0,-234.0,0.0,-4.0,0.0,-349.0,22.0,22.0,22.0,-222.0,92.0,92.0,199.0,76.0,92.0,92.0,322.0,-1559.0,False
410,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_410.txt,57.0,57.0,84.0,-176.0,77.0,77.0,83.0,-330.0,45.0,45.0,65.0,-227.0,102.0,102.0,298.0,275.0,55.0,55.0,59.0,-146.0,51.0,51.0,60.0,-274.0,43.0,43.0,61.0,-256.0,0.0,-4.0,0.0,-414.0,102.0,102.0,710.0,-1548.0,False
411,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_411.txt,0.0,-17.0,0.0,-360.0,0.0,-16.0,0.0,-300.0,0.0,-22.0,0.0,-405.0,0.0,-12.0,0.0,-338.0,0.0,-17.0,0.0,-221.0,0.0,-3.0,0.0,-155.0,0.0,-3.0,0.0,-273.0,0.0,-14.0,0.0,-333.0,0.0,-3.0,0.0,-2385.0,True
412,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_412.txt,0.0,-1.0,0.0,-141.0,13.0,13.0,17.0,-164.0,1.0,1.0,1.0,-303.0,0.0,-2.0,0.0,-266.0,0.0,-9.0,0.0,-320.0,3.0,3.0,4.0,-160.0,0.0,-4.0,0.0,-185.0,0.0,-14.0,0.0,-433.0,13.0,13.0,22.0,-1972.0,False
413,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_413.txt,38.0,38.0,64.0,-54.0,53.0,53.0,59.0,-157.0,43.0,43.0,47.0,-159.0,42.0,42.0,64.0,-139.0,33.0,33.0,33.0,-211.0,15.0,15.0,20.0,-223.0,0.0,-2.0,0.0,-474.0,0.0,-17.0,0.0,-327.0,53.0,53.0,287.0,-1744.0,False
414,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_414.txt,14.0,14.0,14.0,-176.0,38.0,38.0,38.0,-290.0,39.0,39.0,52.0,-185.0,146.0,146.0,364.0,314.0,92.0,92.0,104.0,-133.0,0.0,-54.0,0.0,-619.0,68.0,68.0,68.0,-295.0,58.0,58.0,58.0,-139.0,146.0,146.0,698.0,-1523.0,False
415,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_415.txt,129.0,129.0,394.0,258.0,80.0,80.0,152.0,-154.0,137.0,137.0,327.0,270.0,67.0,67.0,102.0,-265.0,32.0,32.0,32.0,-255.0,87.0,87.0,131.0,-155.0,51.0,51.0,80.0,-200.0,0.0,-37.0,0.0,-634.0,137.0,137.0,1218.0,-1135.0,False
416,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_416.txt,153.0,153.0,542.0,515.0,21.0,21.0,21.0,-426.0,58.0,58.0,88.0,-256.0,24.0,24.0,43.0,-388.0,0.0,0.0,0.0,-746.0,22.0,22.0,25.0,-340.0,0.0,0.0,0.0,-746.0,121.0,121.0,245.0,62.0,153.0,153.0,964.0,-2325.0,False
417,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_417.txt,57.0,57.0,57.0,-350.0,16.0,16.0,19.0,-322.0,70.0,70.0,70.0,-390.0,99.0,99.0,189.0,48.0,0.0,-33.0,0.0,-531.0,30.0,30.0,30.0,-340.0,42.0,42.0,42.0,-293.0,20.0,20.0,20.0,-385.0,99.0,99.0,427.0,-2563.0,False
418,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_418.txt,17.0,17.0,17.0,-265.0,0.0,-15.0,0.0,-352.0,12.0,12.0,12.0,-184.0,2.0,2.0,2.0,-388.0,4.0,4.0,4.0,-431.0,10.0,10.0,10.0,-326.0,15.0,15.0,15.0,-270.0,0.0,0.0,0.0,-454.0,17.0,17.0,60.0,-2670.0,False
419,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_419.txt,106.0,106.0,168.0,-5.0,151.0,151.0,328.0,92.0,106.0,106.0,141.0,-51.0,16.0,16.0,45.0,-290.0,22.0,22.0,38.0,-338.0,43.0,43.0,50.0,-398.0,0.0,0.0,0.0,-761.0,0.0,0.0,0.0,-761.0,151.0,151.0,770.0,-2512.0,False
420,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_420.txt,12.0,12.0,12.0,-163.0,38.0,38.0,42.0,-60.0,0.0,0.0,0.0,-218.0,41.0,41.0,41.0,-110.0,0.0,-16.0,0.0,-386.0,5.0,5.0,5.0,-282.0,0.0,-4.0,0.0,-157.0,0.0,-12.0,0.0,-366.0,41.0,41.0,100.0,-1742.0,False
421,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_421.txt,0.0,0.0,0.0,-799.0,0.0,0.0,0.0,-799.0,93.0,93.0,131.0,-264.0,87.0,87.0,237.0,37.0,81.0,81.0,91.0,-480.0,106.0,106.0,150.0,-125.0,72.0,72.0,105.0,-269.0,65.0,65.0,113.0,-413.0,106.0,106.0,827.0,-3112.0,False
422,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_422.txt,159.0,159.0,318.0,207.0,73.0,73.0,103.0,-234.0,22.0,22.0,22.0,-426.0,33.0,33.0,34.0,-368.0,79.0,79.0,96.0,-290.0,0.0,-11.0,0.0,-727.0,2.0,2.0,2.0,-432.0,86.0,86.0,202.0,48.0,159.0,159.0,777.0,-2222.0,False
423,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_423.txt,44.0,44.0,44.0,-352.0,12.0,12.0,20.0,-163.0,9.0,9.0,13.0,-164.0,24.0,24.0,46.0,-223.0,0.0,-4.0,0.0,-247.0,0.0,-14.0,0.0,-339.0,15.0,15.0,15.0,-194.0,79.0,79.0,85.0,-79.0,79.0,79.0,223.0,-1761.0,False
424,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_424.txt,68.0,68.0,77.0,-185.0,61.0,61.0,92.0,-112.0,0.0,0.0,0.0,-142.0,7.0,7.0,7.0,-295.0,44.0,44.0,44.0,-298.0,7.0,7.0,7.0,-428.0,41.0,41.0,42.0,-240.0,23.0,23.0,23.0,-234.0,68.0,68.0,292.0,-1934.0,False
425,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_425.txt,52.0,52.0,52.0,-268.0,31.0,31.0,35.0,-225.0,31.0,31.0,61.0,-343.0,41.0,41.0,50.0,-364.0,0.0,-6.0,0.0,-456.0,29.0,29.0,29.0,-387.0,100.0,100.0,215.0,159.0,6.0,6.0,6.0,-403.0,100.0,100.0,448.0,-2287.0,False
426,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_426.txt,128.0,128.0,258.0,-5.0,3.0,3.0,3.0,-411.0,0.0,0.0,0.0,-731.0,73.0,73.0,170.0,-34.0,12.0,12.0,16.0,-465.0,39.0,39.0,44.0,-439.0,115.0,115.0,238.0,125.0,0.0,0.0,0.0,-731.0,128.0,128.0,729.0,-2691.0,False
427,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_427.txt,0.0,-31.0,0.0,-391.0,0.0,-15.0,0.0,-463.0,0.0,-25.0,0.0,-467.0,74.0,74.0,194.0,68.0,0.0,-6.0,0.0,-369.0,0.0,-33.0,0.0,-495.0,0.0,-25.0,0.0,-413.0,0.0,-1.0,0.0,-462.0,74.0,74.0,194.0,-2992.0,False
428,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_428.txt,14.0,14.0,14.0,-323.0,12.0,12.0,14.0,-254.0,0.0,-9.0,0.0,-415.0,48.0,48.0,96.0,-26.0,37.0,37.0,37.0,-267.0,22.0,22.0,22.0,-340.0,26.0,26.0,26.0,-441.0,0.0,-2.0,0.0,-411.0,48.0,48.0,209.0,-2477.0,False
429,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_429.txt,43.0,43.0,45.0,-165.0,36.0,36.0,52.0,-107.0,53.0,53.0,102.0,-96.0,57.0,57.0,57.0,-146.0,82.0,82.0,133.0,60.0,0.0,-10.0,0.0,-230.0,4.0,4.0,4.0,-218.0,49.0,49.0,49.0,-243.0,82.0,82.0,442.0,-1145.0,False
430,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_430.txt,0.0,-11.0,0.0,-255.0,10.0,10.0,10.0,-175.0,31.0,31.0,43.0,-126.0,22.0,22.0,37.0,-186.0,0.0,-7.0,0.0,-268.0,0.0,-8.0,0.0,-297.0,0.0,-21.0,0.0,-302.0,49.0,49.0,112.0,27.0,49.0,49.0,202.0,-1582.0,False
431,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_431.txt,4.0,4.0,4.0,-319.0,0.0,-12.0,0.0,-432.0,17.0,17.0,29.0,-174.0,13.0,13.0,13.0,-333.0,0.0,-2.0,0.0,-355.0,0.0,-8.0,0.0,-348.0,0.0,-1.0,0.0,-245.0,25.0,25.0,55.0,-21.0,25.0,25.0,101.0,-2227.0,False
432,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_432.txt,38.0,38.0,56.0,-234.0,69.0,69.0,69.0,-152.0,2.0,2.0,2.0,-371.0,53.0,53.0,74.0,-296.0,30.0,30.0,30.0,-259.0,50.0,50.0,53.0,-251.0,36.0,36.0,39.0,-207.0,88.0,88.0,100.0,15.0,88.0,88.0,423.0,-1755.0,False
433,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_433.txt,14.0,14.0,21.0,-274.0,44.0,44.0,83.0,-184.0,23.0,23.0,27.0,-188.0,25.0,25.0,25.0,-245.0,92.0,92.0,288.0,288.0,36.0,36.0,36.0,-335.0,5.0,5.0,6.0,-241.0,15.0,15.0,15.0,-281.0,92.0,92.0,501.0,-1460.0,False
434,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_434.txt,19.0,19.0,34.0,-274.0,62.0,62.0,62.0,-140.0,25.0,25.0,28.0,-123.0,0.0,-12.0,0.0,-322.0,0.0,0.0,0.0,-239.0,3.0,3.0,3.0,-329.0,42.0,42.0,42.0,-276.0,65.0,65.0,101.0,6.0,65.0,65.0,270.0,-1697.0,False
435,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_435.txt,91.0,91.0,126.0,-148.0,69.0,69.0,125.0,-222.0,0.0,0.0,0.0,-606.0,49.0,49.0,72.0,-191.0,147.0,147.0,333.0,260.0,68.0,68.0,132.0,-280.0,0.0,0.0,0.0,-606.0,93.0,93.0,109.0,-27.0,147.0,147.0,897.0,-1820.0,False
436,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_436.txt,86.0,86.0,332.0,251.0,40.0,40.0,67.0,-150.0,61.0,61.0,73.0,-135.0,50.0,50.0,88.0,-125.0,20.0,20.0,33.0,-238.0,17.0,17.0,17.0,-283.0,22.0,22.0,36.0,-203.0,33.0,33.0,36.0,-138.0,86.0,86.0,682.0,-1021.0,False
437,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_437.txt,31.0,31.0,31.0,-303.0,46.0,46.0,48.0,-219.0,39.0,39.0,63.0,-199.0,21.0,21.0,26.0,-194.0,58.0,58.0,58.0,-275.0,37.0,37.0,37.0,-307.0,0.0,-33.0,0.0,-431.0,53.0,53.0,87.0,50.0,58.0,58.0,350.0,-1878.0,False
438,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_438.txt,14.0,14.0,24.0,-90.0,1.0,1.0,1.0,-242.0,48.0,48.0,48.0,-218.0,1.0,1.0,1.0,-250.0,47.0,47.0,71.0,-158.0,0.0,-3.0,0.0,-297.0,0.0,-43.0,0.0,-475.0,0.0,-10.0,0.0,-206.0,48.0,48.0,145.0,-1936.0,False
439,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_439.txt,0.0,-21.0,0.0,-324.0,19.0,19.0,26.0,-195.0,8.0,8.0,9.0,-252.0,11.0,11.0,11.0,-348.0,7.0,7.0,7.0,-301.0,0.0,-5.0,0.0,-295.0,0.0,-9.0,0.0,-384.0,65.0,65.0,191.0,88.0,65.0,65.0,244.0,-2011.0,False
440,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_440.txt,35.0,35.0,42.0,-101.0,40.0,40.0,40.0,-166.0,2.0,2.0,2.0,-248.0,40.0,40.0,40.0,-171.0,46.0,46.0,90.0,-213.0,45.0,45.0,74.0,-141.0,37.0,37.0,37.0,-181.0,18.0,18.0,18.0,-265.0,46.0,46.0,343.0,-1486.0,False
441,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_441.txt,60.0,60.0,130.0,-7.0,54.0,54.0,54.0,-366.0,63.0,63.0,63.0,-210.0,86.0,86.0,118.0,-279.0,13.0,13.0,13.0,-381.0,93.0,93.0,146.0,-21.0,0.0,-58.0,0.0,-747.0,50.0,50.0,50.0,-323.0,93.0,93.0,574.0,-2334.0,False
442,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_442.txt,57.0,57.0,85.0,-433.0,85.0,85.0,228.0,17.0,50.0,50.0,82.0,-454.0,93.0,93.0,166.0,-66.0,0.0,0.0,0.0,-829.0,0.0,0.0,0.0,-829.0,128.0,128.0,240.0,75.0,95.0,95.0,166.0,-363.0,128.0,128.0,967.0,-2882.0,False
443,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_443.txt,0.0,-2.0,0.0,-345.0,0.0,0.0,0.0,-215.0,7.0,7.0,7.0,-237.0,0.0,-5.0,0.0,-322.0,4.0,4.0,4.0,-281.0,0.0,-19.0,0.0,-277.0,7.0,7.0,7.0,-124.0,0.0,-10.0,0.0,-211.0,7.0,7.0,18.0,-2012.0,False
444,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_444.txt,7.0,7.0,7.0,-207.0,0.0,-6.0,0.0,-371.0,18.0,18.0,18.0,-241.0,0.0,-3.0,0.0,-258.0,0.0,-5.0,0.0,-292.0,0.0,-33.0,0.0,-367.0,0.0,-20.0,0.0,-307.0,0.0,-4.0,0.0,-326.0,18.0,18.0,25.0,-2369.0,False
445,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_445.txt,37.0,37.0,37.0,-392.0,54.0,54.0,54.0,-344.0,29.0,29.0,35.0,-283.0,3.0,3.0,8.0,-161.0,8.0,8.0,8.0,-265.0,3.0,3.0,5.0,-263.0,0.0,-2.0,0.0,-277.0,25.0,25.0,49.0,-48.0,54.0,54.0,196.0,-2033.0,False
446,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_446.txt,67.0,67.0,67.0,-294.0,0.0,-25.0,0.0,-388.0,59.0,59.0,59.0,-346.0,33.0,33.0,33.0,-422.0,0.0,-25.0,0.0,-395.0,0.0,-14.0,0.0,-365.0,23.0,23.0,51.0,-17.0,0.0,-19.0,0.0,-379.0,67.0,67.0,210.0,-2606.0,False
447,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_447.txt,44.0,44.0,44.0,-302.0,54.0,54.0,54.0,-205.0,0.0,-6.0,0.0,-320.0,0.0,-9.0,0.0,-334.0,84.0,84.0,105.0,-38.0,57.0,57.0,57.0,-257.0,7.0,7.0,7.0,-421.0,0.0,-14.0,0.0,-310.0,84.0,84.0,267.0,-2187.0,False
448,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_448.txt,0.0,-4.0,0.0,-373.0,0.0,-10.0,0.0,-356.0,0.0,-2.0,0.0,-330.0,0.0,-8.0,0.0,-360.0,0.0,-8.0,0.0,-445.0,0.0,-12.0,0.0,-402.0,0.0,-21.0,0.0,-405.0,70.0,70.0,85.0,15.0,70.0,70.0,85.0,-2656.0,False
449,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_449.txt,0.0,-4.0,0.0,-376.0,0.0,-9.0,0.0,-337.0,0.0,-11.0,0.0,-254.0,2.0,2.0,2.0,-280.0,0.0,-17.0,0.0,-292.0,0.0,-52.0,0.0,-453.0,0.0,-19.0,0.0,-369.0,0.0,-7.0,0.0,-260.0,2.0,2.0,2.0,-2621.0,False
450,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_450.txt,0.0,-3.0,0.0,-201.0,0.0,-7.0,0.0,-274.0,7.0,7.0,12.0,-329.0,0.0,-3.0,0.0,-201.0,1.0,1.0,1.0,-270.0,0.0,-1.0,0.0,-234.0,0.0,-7.0,0.0,-332.0,0.0,-16.0,0.0,-233.0,7.0,7.0,13.0,-2074.0,False
451,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_451.txt,0.0,-21.0,0.0,-387.0,0.0,-21.0,0.0,-418.0,0.0,-11.0,0.0,-385.0,59.0,59.0,125.0,39.0,2.0,2.0,2.0,-392.0,0.0,-7.0,0.0,-344.0,0.0,-8.0,0.0,-363.0,0.0,-5.0,0.0,-374.0,59.0,59.0,127.0,-2624.0,False
452,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_452.txt,84.0,84.0,169.0,88.0,39.0,39.0,63.0,-242.0,53.0,53.0,53.0,-297.0,33.0,33.0,33.0,-379.0,39.0,39.0,39.0,-329.0,2.0,2.0,2.0,-369.0,7.0,7.0,7.0,-323.0,0.0,0.0,0.0,-300.0,84.0,84.0,366.0,-2151.0,False
453,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_453.txt,0.0,0.0,0.0,-806.0,76.0,76.0,204.0,-4.0,41.0,41.0,90.0,-528.0,161.0,161.0,393.0,250.0,85.0,85.0,182.0,-73.0,0.0,0.0,0.0,-806.0,0.0,0.0,0.0,-806.0,110.0,110.0,242.0,-5.0,161.0,161.0,1111.0,-2778.0,False
454,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_454.txt,28.0,28.0,34.0,-291.0,46.0,46.0,46.0,-250.0,89.0,89.0,169.0,80.0,0.0,-10.0,0.0,-370.0,16.0,16.0,20.0,-215.0,0.0,-2.0,0.0,-272.0,2.0,2.0,2.0,-432.0,0.0,-29.0,0.0,-437.0,89.0,89.0,271.0,-2187.0,False
455,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_455.txt,204.0,204.0,454.0,442.0,81.0,81.0,81.0,-327.0,44.0,44.0,44.0,-290.0,44.0,44.0,44.0,-461.0,60.0,60.0,60.0,-418.0,52.0,52.0,54.0,-429.0,0.0,-86.0,0.0,-842.0,70.0,70.0,70.0,-458.0,204.0,204.0,807.0,-2783.0,False
456,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_456.txt,4.0,4.0,4.0,-171.0,4.0,4.0,4.0,-371.0,10.0,10.0,13.0,-235.0,0.0,-19.0,0.0,-366.0,0.0,-21.0,0.0,-358.0,0.0,-16.0,0.0,-363.0,0.0,-11.0,0.0,-388.0,2.0,2.0,2.0,-184.0,10.0,10.0,23.0,-2436.0,False
457,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_457.txt,15.0,15.0,15.0,-175.0,0.0,-19.0,0.0,-272.0,6.0,6.0,6.0,-266.0,0.0,-2.0,0.0,-290.0,30.0,30.0,56.0,-180.0,5.0,5.0,10.0,-202.0,0.0,-3.0,0.0,-289.0,15.0,15.0,15.0,-245.0,30.0,30.0,102.0,-1919.0,False
458,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_458.txt,31.0,31.0,41.0,-297.0,77.0,77.0,112.0,48.0,1.0,1.0,2.0,-238.0,27.0,27.0,28.0,-156.0,23.0,23.0,23.0,-299.0,5.0,5.0,5.0,-329.0,7.0,7.0,7.0,-377.0,3.0,3.0,3.0,-351.0,77.0,77.0,221.0,-1999.0,False
459,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_459.txt,54.0,54.0,54.0,-259.0,30.0,30.0,30.0,-408.0,5.0,5.0,5.0,-410.0,0.0,-1.0,0.0,-325.0,77.0,77.0,77.0,-261.0,0.0,-8.0,0.0,-319.0,23.0,23.0,35.0,-173.0,0.0,-3.0,0.0,-422.0,77.0,77.0,201.0,-2577.0,False
460,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_460.txt,2.0,2.0,2.0,-233.0,84.0,84.0,94.0,-173.0,11.0,11.0,11.0,-304.0,38.0,38.0,38.0,-167.0,16.0,16.0,16.0,-298.0,21.0,21.0,21.0,-341.0,48.0,48.0,48.0,-164.0,0.0,-7.0,0.0,-298.0,84.0,84.0,230.0,-1978.0,False
461,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_461.txt,153.0,153.0,248.0,185.0,55.0,55.0,63.0,-327.0,0.0,-62.0,0.0,-739.0,10.0,10.0,10.0,-555.0,43.0,43.0,44.0,-331.0,85.0,85.0,187.0,49.0,68.0,68.0,68.0,-277.0,29.0,29.0,37.0,-276.0,153.0,153.0,657.0,-2271.0,False
462,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_462.txt,68.0,68.0,68.0,-203.0,64.0,64.0,67.0,-49.0,6.0,6.0,6.0,-422.0,82.0,82.0,82.0,-132.0,44.0,44.0,44.0,-200.0,36.0,36.0,42.0,-196.0,12.0,12.0,19.0,-265.0,9.0,9.0,9.0,-162.0,82.0,82.0,337.0,-1629.0,False
463,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_463.txt,35.0,35.0,94.0,-60.0,92.0,92.0,121.0,-203.0,66.0,66.0,117.0,-161.0,100.0,100.0,186.0,106.0,65.0,65.0,129.0,-194.0,87.0,87.0,114.0,-228.0,0.0,-8.0,0.0,-633.0,44.0,44.0,44.0,-382.0,100.0,100.0,805.0,-1755.0,False
464,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_464.txt,85.0,85.0,134.0,-48.0,0.0,-78.0,0.0,-751.0,38.0,38.0,38.0,-372.0,72.0,72.0,72.0,-415.0,10.0,10.0,14.0,-446.0,0.0,0.0,0.0,-377.0,86.0,86.0,219.0,195.0,77.0,77.0,77.0,-398.0,86.0,86.0,554.0,-2612.0,False
465,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_465.txt,84.0,84.0,175.0,-75.0,35.0,35.0,43.0,-392.0,64.0,64.0,124.0,-222.0,88.0,88.0,159.0,-209.0,77.0,77.0,132.0,-68.0,0.0,0.0,0.0,-730.0,116.0,116.0,276.0,194.0,0.0,0.0,0.0,-730.0,116.0,116.0,909.0,-2232.0,False
466,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_466.txt,54.0,54.0,183.0,167.0,27.0,27.0,27.0,-304.0,0.0,-1.0,0.0,-325.0,1.0,1.0,2.0,-375.0,8.0,8.0,8.0,-296.0,17.0,17.0,17.0,-296.0,3.0,3.0,3.0,-401.0,0.0,-18.0,0.0,-370.0,54.0,54.0,240.0,-2200.0,False
467,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_467.txt,39.0,39.0,39.0,-382.0,6.0,6.0,6.0,-382.0,0.0,-61.0,0.0,-724.0,68.0,68.0,181.0,80.0,97.0,97.0,97.0,-363.0,50.0,50.0,104.0,-7.0,29.0,29.0,29.0,-405.0,17.0,17.0,17.0,-341.0,97.0,97.0,473.0,-2524.0,False
468,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_468.txt,64.0,64.0,88.0,-468.0,77.0,77.0,128.0,-358.0,0.0,0.0,0.0,-753.0,105.0,105.0,298.0,-50.0,0.0,0.0,0.0,-753.0,166.0,166.0,503.0,410.0,0.0,0.0,0.0,-753.0,132.0,132.0,300.0,-119.0,166.0,166.0,1317.0,-2844.0,False
469,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_469.txt,107.0,107.0,158.0,-183.0,75.0,75.0,145.0,-252.0,76.0,76.0,188.0,-19.0,0.0,0.0,0.0,-692.0,171.0,171.0,325.0,150.0,58.0,58.0,93.0,-327.0,0.0,0.0,0.0,-692.0,40.0,40.0,73.0,-294.0,171.0,171.0,982.0,-2309.0,False
470,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_470.txt,77.0,77.0,137.0,-363.0,146.0,146.0,403.0,96.0,100.0,100.0,266.0,-77.0,36.0,36.0,59.0,-516.0,0.0,0.0,0.0,-817.0,0.0,0.0,0.0,-817.0,130.0,130.0,341.0,283.0,0.0,0.0,0.0,-817.0,146.0,146.0,1206.0,-3028.0,False
471,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_471.txt,0.0,0.0,0.0,-689.0,143.0,143.0,295.0,93.0,40.0,40.0,48.0,-325.0,39.0,39.0,49.0,-368.0,0.0,0.0,0.0,-689.0,19.0,19.0,34.0,-336.0,71.0,71.0,131.0,-127.0,67.0,67.0,80.0,-380.0,143.0,143.0,637.0,-2821.0,False
472,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_472.txt,25.0,25.0,32.0,-118.0,0.0,0.0,0.0,-266.0,48.0,48.0,48.0,-207.0,45.0,45.0,45.0,-274.0,0.0,-33.0,0.0,-384.0,0.0,-12.0,0.0,-347.0,20.0,20.0,21.0,-225.0,11.0,11.0,11.0,-278.0,48.0,48.0,157.0,-2099.0,False
473,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_473.txt,13.0,13.0,13.0,-272.0,0.0,-11.0,0.0,-311.0,26.0,26.0,43.0,-161.0,47.0,47.0,56.0,-275.0,43.0,43.0,81.0,-110.0,0.0,-11.0,0.0,-375.0,9.0,9.0,9.0,-327.0,0.0,-3.0,0.0,-392.0,47.0,47.0,202.0,-2223.0,False
474,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_474.txt,51.0,51.0,94.0,-57.0,51.0,51.0,71.0,-215.0,25.0,25.0,35.0,-181.0,1.0,1.0,1.0,-245.0,59.0,59.0,59.0,-150.0,43.0,43.0,43.0,-294.0,29.0,29.0,29.0,-199.0,46.0,46.0,47.0,-154.0,59.0,59.0,379.0,-1495.0,False
475,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_475.txt,75.0,75.0,193.0,-221.0,126.0,126.0,322.0,84.0,95.0,95.0,203.0,-70.0,0.0,0.0,0.0,-816.0,93.0,93.0,201.0,-334.0,164.0,164.0,465.0,465.0,0.0,0.0,0.0,-816.0,0.0,0.0,0.0,-816.0,164.0,164.0,1384.0,-2524.0,False
476,uniform,outputs/agents_8/items_9/gpt4o/zero_shot6/output_476.txt,37.0,37.0,37.0,-307.0,110.0,110.0,224.0,132.0,63.0,63.0,93.0,-186.0,35.0,35.0,35.0,-321.0,48.0,48.0,48.0,-336.0,0.0,-45.0,0.0,-670.0,10.0,10.0,10.0,-436.0,38.0,38.0,65.0,-248.0,110.0,110.0,512.0,-2372.0,False
